customerid,tenure,total_spend,last_interaction
39916,59,244,14
39917,24,231,14
39918,50,462,6
39919,34,552,13
39920,52,277,30
39921,8,750,18
39922,57,841,20
39923,7,366,1
39924,21,541,18
39925,24,242,24
39926,52,351,5
39927,18,281,19
39928,58,740,28
39929,59,266,8
39930,9,981,17
39931,30,811,22
39932,27,445,17
39933,5,824,2
39934,17,198,13
39935,53,106,7
39936,41,790,2
39937,43,119,11
39938,49,688,29
39939,49,555,26
39940,18,557,26
39941,34,712,2
39942,2,789,29
39943,44,728,24
39944,20,256,28
39945,33,194,26
39946,55,534,5
39947,45,442,28
39948,7,428,6
39949,58,717,19
39950,28,979,26
39951,23,971,29
39952,53,788,28
39953,17,955,21
39954,46,291,8
39955,3,864,8
39956,60,217,29
39957,22,958,11
39958,16,906,25
39959,58,638,7
39960,17,730,14
39961,34,607,14
39962,11,900,5
39963,50,756,14
39964,3,179,10
39965,15,433,26
39966,4,904,23
39967,24,197,11
39968,48,174,2
39969,31,339,22
39970,12,768,8
39971,49,840,26
39972,43,959,9
39973,21,155,24
39974,50,149,21
39975,47,675,8
39976,31,652,29
39977,57,894,2
39978,9,902,28
39979,26,707,2
39980,45,495,9
39981,1,652,19
39982,54,790,19
39983,40,952,9
39984,24,956,27
39985,55,261,1
39986,56,201,24
39987,4,172,1
39988,35,930,23
39989,42,458,27
39990,29,414,30
39991,32,789,10
39992,24,365,18
39993,28,628,24
39994,11,424,12
39995,14,865,6
39996,44,214,29
39997,34,437,10
39998,55,765,8
39999,59,283,13
40000,24,647,27
40001,54,830,6
40002,16,537,7
40003,44,368,30
40004,51,620,20
40005,18,492,4
40006,59,707,6
40007,55,399,17
40008,47,178,11
40009,38,673,4
40010,15,980,23
40011,50,924,5
40012,7,583,8
40013,32,605,2
40014,9,894,12
40015,42,920,14
40016,16,380,2
40017,20,188,17
40018,2,908,18
40019,22,124,10
40020,1,182,6
40021,31,524,4
40022,51,334,23
40023,56,106,10
40024,35,143,16
40025,34,253,25
40026,54,213,14
40027,3,553,3
40028,11,271,10
40029,48,140,6
40030,14,230,3
40031,28,913,28
40032,30,556,16
40033,40,289,29
40034,50,630,14
40035,36,614,17
40036,44,270,22
40037,5,360,12
40038,14,614,30
40039,27,466,23
40040,60,129,13
40041,60,488,5
40042,40,142,2
40043,21,740,10
40044,54,777,27
40045,37,313,11
40046,27,976,28
40047,43,477,1
40048,16,973,22
40049,38,366,12
40050,1,890,4
40051,25,161,25
40052,2,120,20
40053,49,474,24
40054,1,989,12
40055,2,987,11
40056,47,741,13
40057,31,858,27
40058,54,463,2
40059,55,760,16
40060,13,820,11
40061,28,335,20
40062,14,414,5
40063,1,183,5
40064,53,668,30
40065,36,469,13
40066,44,451,1
40067,28,394,30
40068,49,841,3
40069,43,327,4
40070,58,188,23
40071,4,403,7
40072,46,394,19
40073,53,473,20
40074,5,127,28
40075,17,481,5
40076,15,776,21
40077,17,496,25
40078,25,395,10
40079,59,609,30
40080,49,629,19
40081,46,221,25
40082,57,955,22
40083,33,279,3
40084,56,669,13
40085,20,130,16
40086,12,662,5
40087,45,387,15
40088,30,255,26
40089,38,728,30
40090,19,942,30
40091,16,145,24
40092,50,575,20
40093,23,698,23
40094,17,181,7
40095,22,843,25
40096,60,643,11
40097,8,142,26
40098,34,530,16
40099,50,125,1
40100,58,853,5
40101,5,856,29
40102,58,943,13
40103,53,927,28
40104,31,146,12
40105,41,896,13
40106,34,645,12
40107,30,754,23
40108,11,576,23
40109,7,156,13
40110,11,397,16
40111,42,265,5
40112,43,903,23
40113,25,200,26
40114,56,661,30
40115,9,230,20
40116,36,391,16
40117,6,694,2
40118,26,692,17
40119,30,936,17
40120,31,356,27
40121,35,461,27
40122,23,499,24
40123,16,298,25
40124,18,836,1
40125,10,115,11
40126,58,214,22
40127,10,795,17
40128,19,796,6
40129,8,155,28
40130,7,926,26
40131,22,174,16
40132,31,245,4
40133,54,483,17
40134,29,556,17
40135,60,437,21
40136,17,450,30
40137,23,710,10
40138,4,974,7
40139,28,342,4
40140,12,503,30
40141,21,380,29
40142,24,434,8
40143,30,120,26
40144,33,844,8
40145,51,134,22
40146,37,909,22
40147,43,334,29
40148,17,673,25
40149,45,429,21
40150,48,200,17
40151,21,403,9
40152,31,827,23
40153,38,416,28
40154,56,318,28
40155,28,155,16
40156,28,282,17
40157,49,958,7
40158,21,892,2
40159,43,516,4
40160,35,718,17
40161,58,315,17
40162,28,510,14
40163,30,333,4
40164,1,222,6
40165,2,106,4
40166,44,196,11
40167,58,720,23
40168,10,453,15
40169,47,399,28
40170,19,218,29
40171,22,743,3
40172,49,849,1
40173,25,703,12
40174,20,318,26
40175,33,928,12
40176,24,763,26
40177,17,396,17
40178,19,897,1
40179,29,372,14
40180,11,507,7
40181,32,712,7
40182,38,746,9
40183,59,337,25
40184,20,964,24
40185,15,269,21
40186,4,972,10
40187,11,900,21
40188,47,622,26
40189,22,125,16
40190,8,385,15
40191,7,593,30
40192,36,603,7
40193,2,286,28
40194,17,404,25
40195,30,907,4
40196,34,356,11
40197,46,496,29
40198,16,329,2
40199,60,309,28
40200,8,143,6
40201,34,981,12
40202,50,860,9
40203,27,895,23
40204,7,837,26
40205,1,305,10
40206,55,660,4
40207,45,388,25
40208,31,923,27
40209,19,145,22
40210,14,605,17
40211,11,230,17
40212,28,510,26
40213,44,666,16
40214,28,281,15
40215,24,111,29
40216,9,974,17
40217,17,833,27
40218,17,333,3
40219,20,382,21
40220,7,149,17
40221,36,783,7
40222,19,562,5
40223,13,335,13
40224,10,437,24
40225,49,946,10
40226,38,415,11
40227,39,825,8
40228,25,755,10
40229,3,241,29
40230,14,701,21
40231,41,395,10
40232,2,993,14
40233,37,865,28
40234,48,839,2
40235,33,248,15
40236,55,700,22
40237,27,923,28
40238,25,141,14
40239,36,582,23
40240,12,397,29
40241,16,833,19
40242,28,381,4
40243,1,840,1
40244,24,527,13
40245,3,524,3
40246,51,296,5
40247,48,523,14
40248,36,685,30
40249,56,386,13
40250,52,893,27
40251,11,323,19
40252,47,827,16
40253,48,675,21
40254,2,499,27
40255,7,459,1
40256,16,233,13
40257,44,515,14
40258,30,512,18
40259,8,289,7
40260,43,273,27
40261,57,125,30
40262,1,256,6
40263,52,921,10
40264,13,465,5
40265,8,117,27
40266,46,412,11
40267,49,752,18
40268,20,995,3
40269,11,416,26
40270,16,498,17
40271,22,952,24
40272,20,195,17
40273,5,607,8
40274,18,751,4
40275,41,754,23
40276,50,800,4
40277,38,463,10
40278,23,115,19
40279,15,171,12
40280,4,306,12
40281,60,179,11
40282,45,822,6
40283,12,140,25
40284,55,886,11
40285,36,260,28
40286,23,367,9
40287,27,443,8
40288,42,948,2
40289,25,556,30
40290,46,526,11
40291,3,862,16
40292,16,394,13
40293,9,120,5
40294,9,795,21
40295,11,460,7
40296,24,854,4
40297,33,285,1
40298,15,415,24
40299,3,939,12
40300,60,910,24
40301,23,582,18
40302,45,596,27
40303,31,170,12
40304,59,971,5
40305,35,533,15
40306,44,872,11
40307,23,818,10
40308,46,306,18
40309,48,628,14
40310,47,952,24
40311,53,139,27
40312,54,983,10
40313,57,295,30
40314,52,320,15
40315,40,732,30
40316,29,435,2
40317,33,206,5
40318,31,646,28
40319,4,799,29
40320,11,575,15
40321,37,631,23
40322,48,866,13
40323,20,611,10
40324,7,467,17
40325,45,189,6
40326,52,832,17
40327,51,273,27
40328,44,321,22
40329,11,383,13
40330,45,271,26
40331,12,449,29
40332,34,186,6
40333,54,284,25
40334,9,590,7
40335,46,599,9
40336,16,849,17
40337,17,339,4
40338,51,754,5
40339,8,478,29
40340,46,787,21
40341,5,266,14
40342,4,165,28
40343,53,177,28
40344,26,188,24
40345,58,981,7
40346,15,529,13
40347,4,172,7
40348,23,926,5
40349,55,591,3
40350,40,882,25
40351,53,988,4
40352,23,902,4
40353,42,794,29
40354,30,715,29
40355,33,924,21
40356,29,394,29
40357,42,766,20
40358,50,279,10
40359,6,115,2
40360,23,373,18
40361,31,267,4
40362,46,706,18
40363,7,523,22
40364,49,437,11
40365,21,281,21
40366,38,805,20
40367,50,544,12
40368,16,914,28
40369,34,545,10
40370,49,335,19
40371,22,522,25
40372,14,572,3
40373,56,945,29
40374,57,159,3
40375,23,347,11
40376,26,610,12
40377,36,688,14
40378,37,829,19
40379,47,560,3
40380,23,818,30
40381,14,985,1
40382,28,594,25
40383,17,174,4
40384,6,911,9
40385,20,121,26
40386,10,588,27
40387,1,328,10
40388,56,154,3
40389,37,294,7
40390,44,515,14
40391,18,270,25
40392,18,456,30
40393,4,713,25
40394,57,135,17
40395,2,535,7
40396,42,330,19
40397,15,805,28
40398,13,912,2
40399,53,537,24
40400,48,437,13
40401,5,475,7
40402,21,230,20
40403,18,596,10
40404,2,703,19
40405,22,883,18
40406,60,643,12
40407,16,181,8
40408,30,356,8
40409,36,687,11
40410,6,549,7
40411,7,611,18
40412,39,239,15
40413,31,549,1
40414,58,967,23
40415,23,326,14
40416,55,895,25
40417,12,600,14
40418,58,374,8
40419,9,833,19
40420,9,792,10
40421,44,912,29
40422,21,382,11
40423,23,522,28
40424,30,868,12
40425,25,708,18
40426,15,579,6
40427,54,965,4
40428,41,556,16
40429,48,732,14
40430,8,815,10
40431,11,316,18
40432,3,154,10
40433,30,378,10
40434,7,554,13
40435,28,923,8
40436,28,731,14
40437,20,778,19
40438,1,234,6
40439,57,809,27
40440,30,817,16
40441,7,188,26
40442,25,459,28
40443,3,406,8
40444,20,402,12
40445,57,790,24
40446,39,144,23
40447,38,256,30
40448,18,693,25
40449,9,297,18
40450,56,946,22
40451,50,872,20
40452,46,592,17
40453,20,889,12
40454,1,854,6
40455,13,878,15
40456,59,104,29
40457,30,853,19
40458,6,736,21
40459,50,139,9
40460,1,994,22
40461,19,333,25
40462,45,630,13
40463,22,515,14
40464,23,793,5
40465,27,195,16
40466,57,554,19
40467,20,703,8
40468,27,183,3
40469,31,860,3
40470,52,826,28
40471,45,434,2
40472,25,107,21
40473,57,693,2
40474,15,791,8
40475,60,532,14
40476,35,587,24
40477,10,754,10
40478,9,288,26
40479,46,848,26
40480,1,450,22
40481,45,373,5
40482,36,830,27
40483,12,828,16
40484,42,865,2
40485,23,168,8
40486,1,930,15
40487,25,312,12
40488,7,655,19
40489,50,294,27
40490,43,386,13
40491,25,352,23
40492,40,966,9
40493,52,287,1
40494,4,535,19
40495,9,686,8
40496,28,486,8
40497,60,568,24
40498,13,804,30
40499,34,577,10
40500,8,739,30
40501,43,858,25
40502,59,762,10
40503,15,974,12
40504,29,376,30
40505,34,377,21
40506,49,314,15
40507,54,580,2
40508,11,112,21
40509,58,967,30
40510,10,414,12
40511,2,857,2
40512,51,134,6
40513,56,361,8
40514,1,200,12
40515,11,779,26
40516,59,632,6
40517,2,861,18
40518,43,859,19
40519,49,922,10
40520,59,654,3
40521,52,709,18
40522,5,884,26
40523,23,165,9
40524,47,799,3
40525,13,417,30
40526,25,382,7
40527,29,264,7
40528,23,487,8
40529,41,381,14
40530,15,346,24
40531,13,900,11
40532,53,399,18
40533,56,379,13
40534,7,761,6
40535,29,736,30
40536,57,747,22
40537,4,671,4
40538,60,350,16
40539,24,117,9
40540,58,597,1
40541,32,130,25
40542,23,440,26
40543,34,609,19
40544,45,950,16
40545,27,678,1
40546,51,807,13
40547,10,636,20
40548,25,749,8
40549,32,551,15
40550,15,552,4
40551,39,339,24
40552,51,938,7
40553,25,120,1
40554,48,489,6
40555,20,776,7
40556,16,668,14
40557,56,569,1
40558,30,806,10
40559,24,209,4
40560,46,199,12
40561,1,149,22
40562,44,184,20
40563,33,773,30
40564,57,732,10
40565,46,791,15
40566,15,320,26
40567,42,225,4
40568,53,799,14
40569,7,662,2
40570,54,582,6
40571,49,151,21
40572,37,279,23
40573,15,316,29
40574,19,572,26
40575,48,103,29
40576,41,416,8
40577,14,226,29
40578,46,153,30
40579,12,224,1
40580,4,711,21
40581,60,705,24
40582,53,248,7
40583,14,744,22
40584,3,575,26
40585,2,110,4
40586,43,821,8
40587,52,240,7
40588,43,394,28
40589,33,396,26
40590,6,827,27
40591,58,467,30
40592,48,464,17
40593,16,831,14
40594,22,234,13
40595,49,894,27
40596,49,406,8
40597,54,746,22
40598,51,898,6
40599,18,453,29
40600,50,118,25
40601,37,146,18
40602,25,302,17
40603,48,556,28
40604,12,636,12
40605,19,318,2
40606,21,195,9
40607,36,884,27
40608,57,968,18
40609,20,695,15
40610,49,981,4
40611,22,986,27
40612,2,132,17
40613,53,405,27
40614,43,418,15
40615,35,620,6
40616,35,750,11
40617,10,349,5
40618,35,523,24
40619,52,698,17
40620,45,927,12
40621,11,191,8
40622,35,855,19
40623,6,695,13
40624,16,452,21
40625,34,986,23
40626,51,207,11
40627,15,166,12
40628,10,655,24
40629,38,272,21
40630,52,483,25
40631,55,281,25
40632,54,520,19
40633,37,773,4
40634,24,833,3
40635,34,145,6
40636,13,813,16
40637,18,315,10
40638,25,193,4
40639,1,525,29
40640,58,376,28
40641,50,282,22
40642,38,176,30
40643,53,941,12
40644,45,981,23
40645,35,128,27
40646,41,505,23
40647,59,176,27
40648,20,373,3
40649,34,1000,26
40650,5,967,9
40651,58,489,23
40652,48,569,13
40653,23,844,3
40654,37,368,23
40655,10,654,4
40656,60,256,15
40657,26,323,1
40658,12,752,22
40659,5,846,26
40660,8,436,15
40661,4,538,30
40662,10,309,11
40663,3,745,3
40664,55,844,12
40665,5,747,28
40666,55,498,22
40667,1,578,29
40668,36,143,22
40669,42,672,1
40670,48,482,19
40671,51,638,30
40672,50,334,21
40673,56,731,20
40674,40,509,23
40675,43,692,30
40676,36,956,29
40677,4,709,15
40678,2,300,12
40679,56,548,11
40680,8,630,13
40681,34,221,26
40682,21,823,2
40683,42,984,14
40684,37,535,4
40685,37,509,25
40686,43,567,12
40687,22,400,14
40688,36,512,12
40689,32,560,24
40690,24,721,17
40691,25,850,3
40692,4,560,7
40693,56,106,5
40694,21,282,14
40695,14,240,27
40696,26,300,28
40697,7,280,6
40698,18,312,8
40699,41,935,17
40700,32,648,3
40701,36,129,13
40702,43,909,28
40703,15,607,18
40704,22,495,13
40705,51,398,10
40706,9,792,28
40707,11,746,21
40708,39,798,27
40709,57,744,27
40710,32,565,21
40711,17,649,17
40712,17,918,15
40713,57,732,24
40714,37,902,11
40715,18,790,8
40716,15,479,8
40717,7,336,15
40718,7,182,15
40719,54,851,28
40720,40,405,28
40721,11,155,18
40722,20,713,16
40723,18,717,22
40724,5,477,9
40725,4,329,8
40726,22,487,11
40727,49,245,28
40728,51,429,27
40729,49,449,24
40730,1,910,3
40731,48,486,11
40732,56,883,12
40733,51,639,12
40734,54,540,29
40735,53,665,12
40736,38,193,22
40737,40,492,19
40738,24,797,12
40739,53,798,9
40740,33,206,18
40741,9,530,21
40742,47,250,17
40743,10,289,3
40744,3,362,8
40745,37,137,1
40746,40,832,28
40747,1,806,14
40748,49,995,26
40749,26,261,4
40750,20,493,18
40751,56,226,13
40752,23,752,27
40753,52,732,16
40754,22,352,6
40755,24,485,14
40756,1,313,16
40757,53,526,16
40758,19,577,20
40759,35,588,4
40760,47,552,8
40761,38,975,15
40762,46,626,3
40763,59,643,14
40764,14,714,12
40765,16,102,1
40766,4,424,2
40767,33,246,16
40768,57,347,12
40769,45,128,9
40770,50,150,6
40771,37,470,6
40772,45,464,28
40773,14,456,24
40774,16,914,25
40775,8,304,24
40776,26,868,11
40777,26,258,5
40778,12,831,21
40779,19,896,14
40780,19,941,6
40781,32,369,18
40782,33,215,4
40783,42,572,17
40784,15,473,3
40785,55,973,7
40786,17,619,7
40787,19,776,18
40788,59,968,20
40789,42,593,5
40790,4,578,7
40791,25,449,11
40792,46,332,6
40793,50,760,27
40794,7,511,11
40795,44,746,10
40796,35,317,17
40797,29,963,23
40798,7,777,8
40799,57,181,24
40800,50,331,8
40801,33,464,28
40802,4,523,9
40803,51,640,30
40804,30,776,10
40805,51,536,22
40806,6,814,7
40807,3,974,14
40808,15,586,8
40809,3,401,20
40810,59,322,24
40811,4,410,14
40812,16,120,24
40813,21,693,25
40814,29,105,3
40815,58,827,3
40816,16,913,18
40817,14,885,6
40818,47,405,6
40819,49,769,26
40820,48,887,1
40821,48,483,11
40822,6,197,16
40823,60,737,25
40824,28,109,16
40825,29,672,8
40826,53,325,9
40827,45,272,27
40828,58,897,27
40829,17,164,28
40830,51,858,4
40831,57,146,11
40832,45,165,30
40833,9,246,21
40834,42,638,24
40835,13,964,29
40836,24,666,11
40837,34,425,12
40838,5,974,4
40839,51,759,11
40840,57,802,3
40841,46,380,8
40842,41,215,4
40843,5,259,17
40844,48,183,23
40845,1,651,11
40846,13,798,4
40847,12,303,28
40848,27,830,4
40849,39,155,4
40850,58,880,6
40851,11,612,13
40852,34,181,5
40853,56,985,18
40854,27,295,21
40855,58,114,5
40856,1,557,12
40857,18,741,20
40858,1,902,11
40859,39,300,29
40860,47,515,24
40861,2,267,16
40862,40,635,6
40863,16,858,3
40864,42,202,7
40865,5,845,15
40866,54,660,14
40867,60,464,28
40868,31,685,9
40869,47,829,14
40870,29,394,30
40871,34,795,23
40872,12,342,7
40873,23,353,19
40874,31,732,16
40875,44,501,12
40876,59,791,2
40877,47,673,9
40878,19,736,14
40879,5,152,11
40880,13,266,19
40881,31,614,11
40882,3,888,9
40883,38,459,6
40884,54,849,5
40885,49,930,13
40886,5,186,19
40887,33,210,28
40888,55,344,22
40889,2,390,27
40890,39,393,15
40891,15,319,13
40892,34,326,17
40893,18,429,2
40894,15,175,29
40895,17,590,2
40896,35,309,10
40897,50,630,25
40898,30,390,25
40899,54,973,15
40900,56,759,29
40901,55,316,20
40902,48,642,13
40903,44,895,13
40904,13,303,15
40905,20,339,25
40906,12,785,27
40907,25,691,29
40908,29,744,26
40909,40,862,22
40910,2,482,2
40911,49,500,24
40912,51,205,30
40913,8,993,4
40914,37,565,18
40915,1,718,18
40916,21,756,13
40917,42,416,11
40918,17,135,2
40919,27,879,29
40920,49,192,22
40921,9,201,30
40922,46,563,4
40923,50,439,10
40924,35,156,29
40925,55,626,5
40926,24,728,19
40927,33,942,1
40928,30,314,8
40929,36,885,30
40930,22,835,26
40931,15,189,16
40932,37,954,20
40933,46,522,27
40934,54,406,10
40935,43,206,13
40936,19,287,22
40937,54,440,29
40938,12,767,20
40939,32,932,3
40940,6,701,12
40941,27,275,6
40942,27,655,23
40943,35,973,26
40944,6,769,13
40945,57,792,12
40946,2,512,20
40947,9,591,22
40948,37,890,21
40949,48,915,12
40950,44,965,6
40951,60,118,25
40952,7,700,18
40953,39,710,28
40954,53,735,13
40955,10,446,23
40956,55,472,12
40957,60,152,18
40958,19,782,8
40959,60,611,28
40960,54,800,21
40961,40,851,16
40962,58,447,25
40963,35,488,17
40964,37,670,1
40965,59,541,12
40966,45,240,18
40967,51,775,24
40968,15,387,10
40969,34,812,10
40970,5,160,6
40971,16,373,5
40972,36,931,8
40973,8,372,24
40974,50,479,1
40975,4,766,12
40976,46,254,6
40977,49,225,29
40978,45,397,27
40979,55,590,1
40980,1,682,20
40981,30,830,28
40982,41,739,6
40983,55,740,10
40984,22,851,13
40985,6,174,1
40986,51,610,7
40987,35,798,10
40988,1,197,27
40989,35,425,17
40990,33,271,13
40991,58,779,26
40992,60,921,26
40993,56,445,4
40994,28,522,19
40995,1,760,17
40996,46,621,17
40997,4,929,29
40998,39,370,26
40999,58,711,8
41000,22,647,2
41001,18,903,13
41002,32,289,10
41003,24,389,9
41004,17,799,18
41005,28,104,1
41006,47,800,2
41007,48,174,2
41008,34,378,12
41009,31,502,9
41010,22,925,24
41011,55,285,5
41012,28,541,18
41013,57,657,1
41014,18,467,14
41015,9,184,7
41016,29,388,14
41017,11,367,22
41018,40,732,19
41019,44,441,16
41020,32,302,23
41021,22,385,10
41022,4,340,22
41023,42,490,15
41024,15,539,12
41025,31,224,11
41026,7,452,2
41027,15,156,11
41028,34,984,24
41029,53,159,23
41030,31,476,12
41031,25,386,2
41032,11,857,1
41033,7,654,26
41034,31,709,15
41035,49,238,22
41036,23,627,25
41037,47,881,17
41038,54,245,8
41039,57,846,15
41040,6,170,23
41041,3,754,28
41042,60,843,10
41043,11,620,29
41044,37,365,30
41045,37,726,19
41046,5,767,4
41047,11,239,24
41048,37,228,18
41049,39,855,5
41050,12,976,4
41051,40,445,23
41052,41,979,29
41053,6,451,10
41054,48,753,18
41055,1,207,26
41056,25,739,7
41057,20,922,15
41058,30,839,9
41059,58,475,13
41060,35,995,3
41061,34,673,23
41062,47,595,14
41063,48,229,29
41064,32,536,26
41065,6,444,5
41066,27,497,30
41067,11,636,20
41068,22,982,24
41069,22,988,7
41070,45,271,30
41071,30,426,7
41072,55,307,11
41073,21,428,20
41074,51,447,3
41075,38,818,23
41076,39,928,23
41077,58,507,30
41078,20,112,6
41079,53,170,24
41080,20,140,10
41081,3,999,22
41082,42,140,24
41083,49,593,20
41084,60,758,8
41085,5,658,13
41086,60,452,27
41087,10,291,1
41088,23,119,9
41089,16,111,24
41090,44,560,15
41091,20,638,18
41092,12,996,10
41093,54,340,8
41094,44,264,5
41095,56,553,13
41096,45,362,18
41097,57,691,23
41098,1,467,24
41099,53,900,23
41100,52,184,18
41101,17,685,14
41102,36,822,7
41103,37,234,20
41104,50,603,11
41105,1,942,24
41106,32,572,25
41107,31,462,25
41108,42,470,18
41109,40,728,5
41110,43,878,6
41111,40,870,21
41112,51,896,13
41113,17,278,10
41114,54,411,1
41115,9,819,1
41116,16,227,19
41117,12,926,19
41118,49,505,20
41119,18,731,26
41120,25,786,13
41121,24,402,8
41122,13,131,17
41123,58,933,13
41124,55,362,3
41125,5,931,6
41126,1,890,28
41127,5,447,8
41128,4,981,26
41129,51,878,7
41130,53,316,18
41131,55,368,9
41132,43,756,5
41133,50,312,18
41134,10,775,22
41135,2,153,7
41136,7,209,3
41137,39,830,1
41138,58,186,21
41139,47,857,6
41140,35,269,29
41141,31,226,8
41142,34,717,29
41143,29,634,1
41144,18,154,20
41145,49,168,2
41146,44,103,29
41147,11,621,25
41148,9,936,20
41149,22,875,26
41150,23,734,14
41151,29,441,25
41152,28,488,14
41153,39,324,3
41154,50,686,22
41155,7,561,19
41156,21,156,21
41157,10,803,21
41158,8,377,24
41159,25,502,18
41160,43,967,23
41161,21,158,8
41162,17,279,18
41163,1,787,16
41164,37,817,7
41165,6,810,17
41166,59,687,19
41167,23,585,11
41168,16,977,8
41169,38,207,28
41170,57,447,26
41171,25,656,16
41172,19,353,1
41173,53,137,23
41174,60,113,12
41175,24,446,9
41176,2,594,6
41177,4,175,28
41178,35,778,10
41179,6,550,3
41180,1,283,6
41181,34,375,10
41182,12,696,9
41183,35,121,5
41184,1,804,9
41185,3,258,15
41186,1,102,27
41187,44,755,1
41188,2,463,23
41189,13,119,10
41190,27,800,25
41191,32,892,24
41192,37,180,15
41193,48,663,28
41194,49,906,20
41195,8,695,20
41196,42,670,21
41197,26,715,3
41198,16,792,8
41199,50,428,9
41200,9,184,11
41201,55,208,17
41202,40,379,27
41203,13,690,1
41204,12,159,11
41205,8,780,5
41206,41,201,24
41207,8,448,2
41208,23,265,20
41209,40,914,25
41210,26,447,27
41211,16,336,25
41212,25,778,20
41213,16,928,12
41214,8,668,3
41215,13,303,15
41216,39,824,18
41217,23,873,8
41218,48,602,27
41219,32,392,11
41220,8,408,1
41221,20,861,15
41222,60,743,26
41223,20,476,8
41224,33,269,28
41225,22,509,21
41226,52,455,13
41227,5,640,28
41228,24,450,25
41229,50,958,18
41230,39,316,2
41231,9,404,11
41232,42,805,8
41233,35,604,19
41234,32,681,30
41235,32,543,6
41236,26,662,15
41237,43,901,13
41238,17,834,3
41239,9,265,16
41240,20,927,15
41241,44,158,26
41242,50,912,20
41243,43,940,27
41244,38,272,24
41245,28,260,16
41246,15,151,13
41247,24,898,18
41248,5,830,15
41249,26,222,26
41250,39,691,22
41251,11,510,7
41252,1,948,12
41253,15,685,5
41254,18,178,28
41255,58,430,30
41256,6,653,13
41257,15,712,3
